customer_id,signup_date,age,location,customer_segment,subscription_plan,monthly_spend,total_spend,acquisition_channel,payment_method,subscription_start_date,renewal_date,tenure_months,plan_changes,upgrades,downgrades,last_login_date,login_frequency,days_since_last_login,sessions_last_30_days,average_session_duration,feature_usage_count,key_feature_usage,activity_change_pct,support_tickets,unresolved_tickets,complaints,failed_payments,churned,churn_date,churn_reason_category,signup_year_month,is_high_value,is_early_stage,has_support_friction,has_billing_issue,has_inactivity_warning,score_inactivity,score_engagement_velocity,score_operational_friction,score_feature_adoption,churn_risk_score,risk_tier,primary_risk_driver,strategic_segment
CUST-15654,2025-08-22,64,Europe,Mid-Market,Pro,79.0,316.0,Paid Ads,Credit Card,2025-08-22,2026-08-22,4,0,0,0,2025-12-29,Weekly (3-5x/wk),2,20,18.1,9,1,14.6,2,0,0,0,0,,Active / Retained,2025-08,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-15655,2025-08-02,54,Latin America,Startup/Individual,Basic,29.0,116.0,Referral,ACH / Bank Transfer,2025-08-02,2026-08-02,4,0,0,0,2025-12-26,Occasional (1-2x/wk),5,8,30.2,7,1,-8.3,1,0,0,0,0,,Active / Retained,2025-08,0,0,0,0,0,9.0,4.575,0.0,2.5,16.1,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-15656,2025-01-18,42,North America,SMB,Pro,79.0,869.0,Paid Ads,ACH / Bank Transfer,2025-01-18,2026-01-18,11,0,0,0,2025-12-03,Rare (1-2x/mo),28,2,7.6,4,0,-49.2,1,0,0,0,1,2025-07-19,Competitor Migration / Natural Attrition,2025-01,0,0,0,0,1,22.9,17.3,0.0,17.0,57.2,Medium Risk,Severe Inactivity,Churned Customer
CUST-15657,2024-09-20,48,Latin America,Startup/Individual,Basic,29.0,435.0,Content / Webinar,Credit Card,2024-09-20,2025-09-20,15,0,0,0,2025-12-30,Daily,1,33,16.6,6,1,17.1,3,0,0,0,0,,Active / Retained,2024-09,0,0,0,0,0,0.0,0.0,0.0,2.5,2.5,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-15658,2025-05-08,46,Europe,SMB,Pro,79.0,553.0,Organic Search,Credit Card,2025-05-08,2026-05-08,7,1,1,0,2025-12-30,Weekly (3-5x/wk),1,23,29.1,11,1,6.5,1,0,0,0,0,,Active / Retained,2025-05,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-15659,2025-06-17,28,Middle East & Africa,Mid-Market,Pro,79.0,474.0,Paid Ads,ACH / Bank Transfer,2025-06-17,2026-06-17,6,1,0,1,2025-12-28,Weekly (3-5x/wk),3,31,28.3,3,0,9.5,2,0,0,0,0,,Active / Retained,2025-06,0,0,0,0,0,0.0,0.0,0.0,25.0,25.0,Low Risk,Low Feature Adoption / Downgrade,Loyal Customers
CUST-15660,2025-03-18,55,Asia Pacific,Mid-Market,Pro,79.0,711.0,Direct Sales,ACH / Bank Transfer,2025-03-18,2026-03-18,9,0,0,0,2025-12-30,Weekly (3-5x/wk),1,17,8.6,19,0,14.0,1,0,0,0,0,,Active / Retained,2025-03,0,0,0,0,0,0.0,0.0,0.0,12.0,12.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-15661,2024-09-01,57,Asia Pacific,SMB,Basic,29.0,435.0,Paid Ads,PayPal,2024-09-01,2025-09-01,15,0,0,0,2025-12-28,Weekly (3-5x/wk),3,21,26.8,4,0,20.9,0,0,0,0,0,,Active / Retained,2024-09,0,0,0,0,0,0.0,0.0,0.0,17.0,17.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-15662,2024-11-05,27,North America,SMB,Pro,79.0,1027.0,Content / Webinar,PayPal,2024-11-05,2025-11-05,13,0,0,0,2025-12-31,Daily,0,42,29.8,6,1,2.9,3,0,0,1,0,,Active / Retained,2024-11,0,0,0,1,0,0.0,0.0,6.0,2.5,8.5,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-15663,2025-08-03,49,Europe,SMB,Basic,29.0,116.0,Direct Sales,Credit Card,2025-08-03,2026-08-03,4,0,0,0,2025-12-31,Daily,0,48,18.8,16,1,12.5,3,0,0,0,0,,Active / Retained,2025-08,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-15664,2025-08-22,32,North America,Enterprise,Enterprise,249.0,996.0,Paid Ads,Credit Card,2025-08-22,2026-08-22,4,0,0,0,2025-12-25,Weekly (3-5x/wk),6,24,33.8,5,0,-37.3,1,0,0,1,0,,Active / Retained,2025-08,1,0,0,1,0,10.5,9.325,6.0,14.5,40.3,Medium Risk,Low Feature Adoption / Downgrade,At-Risk Customers
CUST-15665,2025-05-29,57,North America,SMB,Pro,79.0,553.0,Referral,PayPal,2025-05-29,2026-05-29,7,0,0,0,2025-12-29,Weekly (3-5x/wk),2,23,23.1,15,1,21.0,6,3,0,0,0,,Active / Retained,2025-05,0,0,1,0,0,0.0,0.0,8.0,0.0,8.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-15666,2025-07-11,37,Europe,Startup/Individual,Basic,29.0,145.0,Paid Ads,Credit Card,2025-07-11,2026-07-11,5,0,0,0,2025-11-30,Dormant (30+ days),31,0,7.1,7,0,-40.7,4,0,0,0,1,2025-10-10,Competitor Migration / Natural Attrition,2025-07,0,0,0,0,1,25.0,15.175,0.0,14.5,54.7,Medium Risk,Severe Inactivity,Churned Customer
CUST-15667,2024-10-23,40,Asia Pacific,Enterprise,Enterprise,249.0,3486.0,Paid Ads,ACH / Bank Transfer,2024-10-23,2025-10-23,14,0,0,0,2025-12-24,Occasional (1-2x/wk),7,34,21.5,3,0,3.3,1,0,0,0,0,,Active / Retained,2024-10,1,0,0,0,0,12.0,0.0,0.0,17.0,29.0,Low Risk,Low Feature Adoption / Downgrade,Loyal Customers
CUST-15668,2025-10-24,45,North America,Enterprise,Enterprise,249.0,498.0,Paid Ads,Invoicing,2025-10-24,2026-10-24,2,0,0,0,2025-12-31,Daily,0,37,27.9,2,0,-27.1,6,1,1,0,0,,Active / Retained,2025-10,1,1,1,0,0,0.0,6.775,6.5,17.0,30.3,Medium Risk,Low Feature Adoption / Downgrade,New Customers At-Risk
CUST-15669,2025-05-20,30,Europe,SMB,Basic,29.0,203.0,Direct Sales,Credit Card,2025-05-20,2026-05-20,7,0,0,0,2025-12-31,Weekly (3-5x/wk),0,14,38.3,18,1,-40.0,1,0,0,0,0,,Active / Retained,2025-05,0,0,0,0,0,0.0,10.0,0.0,0.0,10.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-15670,2024-08-28,43,Europe,Mid-Market,Enterprise,249.0,3984.0,Paid Ads,ACH / Bank Transfer,2024-08-28,2025-08-28,16,0,0,0,2025-12-11,Rare (1-2x/mo),20,6,12.8,3,0,-61.2,5,0,0,0,1,2025-01-27,Competitor Migration / Natural Attrition,2024-08,1,0,0,0,1,20.1,17.8,0.0,17.0,54.9,Medium Risk,Severe Inactivity,Churned Customer
CUST-15671,2025-02-18,35,North America,SMB,Basic,29.0,290.0,Paid Ads,Credit Card,2025-02-18,2026-02-18,10,0,0,0,2025-12-27,Weekly (3-5x/wk),4,29,29.8,4,0,25.2,2,0,0,0,0,,Active / Retained,2025-02,0,0,0,0,0,7.5,0.0,0.0,17.0,24.5,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-15672,2024-11-11,30,Europe,SMB,Basic,29.0,377.0,Referral,Credit Card,2024-11-11,2025-11-11,13,0,0,0,2025-12-26,Weekly (3-5x/wk),5,24,37.7,9,1,-10.4,2,0,0,2,0,,Active / Retained,2024-11,0,0,0,1,0,9.0,2.6,12.0,0.0,23.6,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-15673,2024-05-25,34,Asia Pacific,Startup/Individual,Basic,29.0,551.0,Direct Sales,Credit Card,2024-05-25,2025-05-25,19,0,0,0,2025-12-23,Occasional (1-2x/wk),8,41,15.7,12,1,-9.1,1,0,0,0,0,,Active / Retained,2024-05,0,0,0,0,0,13.2,2.275,0.0,0.0,15.5,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-15674,2025-10-26,56,North America,Startup/Individual,Basic,29.0,58.0,Direct Sales,ACH / Bank Transfer,2025-10-26,2026-10-26,2,0,0,0,2025-12-26,Weekly (3-5x/wk),5,39,14.7,13,1,32.1,2,0,0,0,0,,Active / Retained,2025-10,0,1,0,0,0,9.0,0.0,0.0,0.0,9.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-15675,2025-07-17,57,Asia Pacific,SMB,Pro,79.0,395.0,Organic Search,Credit Card,2025-07-17,2026-07-17,5,1,1,0,2025-12-27,Weekly (3-5x/wk),4,25,27.7,12,1,-24.4,2,0,0,0,0,,Active / Retained,2025-07,0,0,0,0,0,7.5,6.1,0.0,0.0,13.6,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-15676,2025-02-12,42,Europe,Mid-Market,Enterprise,249.0,2490.0,Organic Search,Credit Card,2025-02-12,2026-02-12,10,1,1,0,2025-12-29,Daily,2,39,18.1,18,1,28.1,0,0,0,0,0,,Active / Retained,2025-02,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Low Risk,Healthy Customer / No Major Risk,Champions
CUST-15677,2025-06-28,37,Asia Pacific,Mid-Market,Enterprise,249.0,1494.0,Organic Search,ACH / Bank Transfer,2025-06-28,2026-06-28,6,1,1,0,2025-12-29,Daily,2,27,14.1,17,1,19.2,3,0,0,0,0,,Active / Retained,2025-06,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Low Risk,Healthy Customer / No Major Risk,Champions
CUST-15678,2024-08-18,59,North America,Startup/Individual,Basic,29.0,464.0,Content / Webinar,Credit Card,2024-08-18,2025-08-18,16,0,0,0,2025-12-21,Occasional (1-2x/wk),10,33,36.5,7,0,36.7,4,1,1,0,0,,Active / Retained,2024-08,0,0,1,0,0,15.6,0.0,6.5,14.5,36.6,Medium Risk,Severe Inactivity,Loyal Customers
CUST-15679,2024-12-18,41,Asia Pacific,SMB,Basic,29.0,348.0,Content / Webinar,ACH / Bank Transfer,2024-12-18,2025-12-18,12,1,0,1,2025-11-28,Dormant (30+ days),33,11,14.3,1,0,-37.5,2,0,0,0,1,2025-07-19,Plan Downgrade / Low Perceived ROI,2024-12,0,0,0,0,1,25.0,9.375,0.0,25.0,59.4,Medium Risk,Severe Inactivity,Churned Customer
CUST-15680,2025-05-20,36,North America,SMB,Basic,29.0,203.0,Content / Webinar,Credit Card,2025-05-20,2026-05-20,7,0,0,0,2025-12-30,Daily,1,27,17.5,8,1,-2.6,2,0,0,0,0,,Active / Retained,2025-05,0,0,0,0,0,0.0,0.65,0.0,2.5,3.2,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-15681,2024-08-09,26,North America,SMB,Basic,29.0,464.0,Paid Ads,PayPal,2024-08-09,2025-08-09,16,0,0,0,2025-12-15,Rare (1-2x/mo),16,0,2.8,1,0,-51.7,3,0,0,0,1,2025-11-08,Competitor Migration / Natural Attrition,2024-08,0,0,0,0,1,18.7,17.925,0.0,17.0,53.6,Medium Risk,Severe Inactivity,Churned Customer
CUST-15682,2024-11-18,26,North America,Enterprise,Enterprise,249.0,3237.0,Organic Search,ACH / Bank Transfer,2024-11-18,2025-11-18,13,0,0,0,2025-12-24,Occasional (1-2x/wk),7,21,37.2,9,0,44.4,3,0,0,0,0,,Active / Retained,2024-11,1,0,0,0,0,12.0,0.0,0.0,12.0,24.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-15683,2025-02-05,63,Latin America,Mid-Market,Pro,79.0,790.0,Referral,ACH / Bank Transfer,2025-02-05,2026-02-05,10,0,0,0,2025-12-14,Rare (1-2x/mo),17,12,12.6,10,1,-53.0,2,0,0,0,1,2025-08-06,Competitor Migration / Natural Attrition,2025-02,0,0,0,0,1,19.05,13.25,0.0,0.0,32.3,Medium Risk,Severe Inactivity,Churned Customer
CUST-15684,2024-02-24,48,Asia Pacific,Mid-Market,Pro,79.0,1738.0,Content / Webinar,Credit Card,2024-02-24,2025-02-23,22,0,0,0,2025-12-30,Daily,1,39,30.5,6,0,11.8,0,0,0,2,0,,Active / Retained,2024-02,0,0,0,1,0,0.0,0.0,12.0,14.5,26.5,Low Risk,Low Feature Adoption / Downgrade,Loyal Customers
CUST-15685,2024-08-31,25,North America,SMB,Basic,29.0,464.0,Paid Ads,Credit Card,2024-08-31,2025-08-31,16,0,0,0,2025-12-29,Daily,2,36,23.0,8,1,-5.8,1,0,0,0,0,,Active / Retained,2024-08,0,0,0,0,0,0.0,1.45,0.0,2.5,4.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-15686,2025-05-16,43,North America,SMB,Pro,79.0,553.0,Organic Search,Credit Card,2025-05-16,2026-05-16,7,0,0,0,2025-12-18,Occasional (1-2x/wk),13,41,31.7,11,0,2.3,2,0,0,0,0,,Active / Retained,2025-05,0,0,0,0,0,19.2,0.0,0.0,12.0,31.2,Medium Risk,Severe Inactivity,Loyal Customers
CUST-15687,2024-12-05,26,North America,Enterprise,Custom Tier,697.36,8368.32,Referral,ACH / Bank Transfer,2024-12-05,2025-12-05,12,0,0,0,2025-12-31,Daily,0,37,29.6,6,1,-10.9,3,0,0,1,0,,Active / Retained,2024-12,1,0,0,1,0,0.0,2.725,6.0,2.5,11.2,Low Risk,Healthy Customer / No Major Risk,Champions
CUST-15688,2025-06-09,32,North America,SMB,Basic,29.0,174.0,Organic Search,Credit Card,2025-06-09,2026-06-09,6,0,0,0,2025-12-28,Weekly (3-5x/wk),3,13,27.6,6,1,22.4,4,1,0,0,0,,Active / Retained,2025-06,0,0,1,0,0,0.0,0.0,4.0,2.5,6.5,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-15689,2025-06-21,36,Europe,Startup/Individual,Basic,29.0,174.0,Direct Sales,Credit Card,2025-06-21,2026-06-21,6,0,0,0,2025-12-15,Rare (1-2x/mo),16,44,20.1,16,1,13.5,0,0,0,0,0,,Active / Retained,2025-06,0,0,0,0,1,18.7,0.0,0.0,0.0,18.7,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-15690,2024-12-10,48,Europe,SMB,Basic,29.0,348.0,Referral,Credit Card,2024-12-10,2025-12-10,12,0,0,0,2025-12-23,Occasional (1-2x/wk),8,24,9.1,7,1,12.5,1,0,0,0,0,,Active / Retained,2024-12,0,0,0,0,0,13.2,0.0,0.0,2.5,15.7,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-15691,2024-10-29,46,Middle East & Africa,SMB,Basic,29.0,406.0,Content / Webinar,Credit Card,2024-10-29,2025-10-29,14,0,0,0,2025-12-28,Weekly (3-5x/wk),3,21,19.6,11,1,-4.8,3,0,0,2,0,,Active / Retained,2024-10,0,0,0,1,0,0.0,1.2,12.0,0.0,13.2,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-15692,2025-10-06,57,Middle East & Africa,Mid-Market,Enterprise,249.0,498.0,Paid Ads,ACH / Bank Transfer,2025-10-06,2026-10-06,2,0,0,0,2025-12-31,Weekly (3-5x/wk),0,18,29.3,4,0,-21.2,2,0,0,0,0,,Active / Retained,2025-10,1,1,0,0,0,0.0,5.3,0.0,17.0,22.3,Low Risk,Healthy Customer / No Major Risk,New Customers At-Risk
CUST-15693,2024-02-27,41,Europe,Startup/Individual,Pro,79.0,1738.0,Direct Sales,Credit Card,2024-02-27,2025-02-26,22,0,0,0,2025-12-30,Daily,1,31,14.1,15,1,-9.1,3,0,0,0,0,,Active / Retained,2024-02,0,0,0,0,0,0.0,2.275,0.0,0.0,2.3,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-15694,2025-02-15,50,North America,SMB,Pro,79.0,790.0,Referral,Credit Card,2025-02-15,2026-02-15,10,0,0,0,2025-12-25,Weekly (3-5x/wk),6,17,25.4,11,1,-4.4,3,0,0,0,0,,Active / Retained,2025-02,0,0,0,0,0,10.5,1.1,0.0,0.0,11.6,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-15695,2024-09-01,23,North America,Startup/Individual,Basic,29.0,435.0,Paid Ads,Credit Card,2024-09-01,2025-09-01,15,0,0,0,2025-12-13,Rare (1-2x/mo),18,42,12.0,7,1,-20.9,1,0,0,0,0,,Active / Retained,2024-09,0,0,0,0,1,19.4,5.225,0.0,2.5,27.1,Low Risk,Severe Inactivity,Loyal Customers
CUST-15696,2025-06-14,28,Europe,SMB,Basic,29.0,174.0,Direct Sales,Credit Card,2025-06-14,2026-06-14,6,0,0,0,2025-12-18,Occasional (1-2x/wk),13,0,14.9,7,1,-63.5,2,0,0,0,1,2025-08-13,Competitor Migration / Natural Attrition,2025-06,0,0,0,0,0,19.2,20.875,0.0,2.5,42.6,Medium Risk,Activity Dropoff,Churned Customer
CUST-15697,2024-10-22,32,Europe,Startup/Individual,Basic,29.0,406.0,Paid Ads,Credit Card,2024-10-22,2025-10-22,14,0,0,0,2025-12-22,Occasional (1-2x/wk),9,23,18.9,7,1,-18.1,0,0,0,0,0,,Active / Retained,2024-10,0,0,0,0,0,14.4,4.525,0.0,2.5,21.4,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-15698,2025-09-13,32,Europe,Startup/Individual,Pro,79.0,237.0,Direct Sales,Credit Card,2025-09-13,2026-09-13,3,0,0,0,2025-12-31,Daily,0,32,22.9,12,1,5.0,2,0,0,1,0,,Active / Retained,2025-09,0,1,0,1,0,0.0,0.0,6.0,0.0,6.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-15699,2024-05-14,46,Middle East & Africa,SMB,Pro,79.0,1501.0,Referral,PayPal,2024-05-14,2025-05-14,19,1,1,0,2025-12-30,Daily,1,25,20.7,12,1,1.5,2,0,0,1,0,,Active / Retained,2024-05,0,0,0,1,0,0.0,0.0,6.0,0.0,6.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-15700,2025-10-10,24,Latin America,Enterprise,Enterprise,249.0,498.0,Organic Search,Invoicing,2025-10-10,2026-10-10,2,0,0,0,2025-12-27,Weekly (3-5x/wk),4,27,13.4,10,0,-7.8,2,0,0,0,0,,Active / Retained,2025-10,1,1,0,0,0,7.5,1.95,0.0,12.0,21.4,Low Risk,Healthy Customer / No Major Risk,New Customers At-Risk
CUST-15701,2025-09-11,23,North America,Mid-Market,Enterprise,249.0,747.0,Content / Webinar,ACH / Bank Transfer,2025-09-11,2026-09-11,3,0,0,0,2025-12-16,Rare (1-2x/mo),15,7,13.4,9,0,-79.9,1,0,0,0,1,2025-10-11,Onboarding Dropoff & Low Feature Adoption,2025-09,1,1,0,0,1,18.35,22.475,0.0,12.0,52.8,Medium Risk,Activity Dropoff,Churned Customer
CUST-15702,2025-08-30,30,North America,Enterprise,Enterprise,249.0,996.0,Organic Search,Invoicing,2025-08-30,2026-08-30,4,0,0,0,2025-12-21,Occasional (1-2x/wk),10,42,21.1,10,1,-29.7,0,0,0,0,0,,Active / Retained,2025-08,1,0,0,0,0,15.6,7.425,0.0,0.0,23.0,Low Risk,Healthy Customer / No Major Risk,Champions
CUST-15703,2025-10-30,33,Asia Pacific,Mid-Market,Pro,79.0,158.0,Organic Search,ACH / Bank Transfer,2025-10-30,2026-10-30,2,0,0,0,2025-12-29,Daily,2,34,26.3,5,0,9.0,3,0,0,0,0,,Active / Retained,2025-10,0,1,0,0,0,0.0,0.0,0.0,14.5,14.5,Low Risk,Healthy Customer / No Major Risk,New Customers At-Risk
CUST-15704,2025-10-17,51,Asia Pacific,Enterprise,Custom Tier,674.52,1349.04,Direct Sales,Invoicing,2025-10-17,2026-10-17,2,0,0,0,2025-11-27,Dormant (30+ days),34,6,9.3,8,0,-36.2,1,0,0,0,1,2025-11-16,Onboarding Dropoff & Low Feature Adoption,2025-10,1,1,0,0,1,25.0,11.55,0.0,14.5,51.0,Medium Risk,Severe Inactivity,Churned Customer
CUST-15705,2025-03-27,37,North America,SMB,Basic,29.0,261.0,Paid Ads,Credit Card,2025-03-27,2026-03-27,9,0,0,0,2025-12-19,Occasional (1-2x/wk),12,5,7.6,10,1,-72.8,5,2,0,2,1,2025-07-26,Involuntary Billing / Payment Failure,2025-03,0,0,1,1,0,18.0,20.7,20.0,0.0,58.7,Medium Risk,Activity Dropoff,Churned Customer
CUST-15706,2024-02-14,58,Asia Pacific,Enterprise,Enterprise,249.0,5478.0,Paid Ads,Invoicing,2024-02-14,2025-02-13,22,0,0,0,2025-12-24,Occasional (1-2x/wk),7,50,24.8,7,1,20.9,3,0,0,0,0,,Active / Retained,2024-02,1,0,0,0,0,12.0,0.0,0.0,2.5,14.5,Low Risk,Healthy Customer / No Major Risk,Champions
CUST-15707,2024-12-08,26,Europe,SMB,Basic,29.0,348.0,Organic Search,Credit Card,2024-12-08,2025-12-08,12,0,0,0,2025-12-27,Weekly (3-5x/wk),4,29,10.1,10,1,-35.6,6,0,0,0,0,,Active / Retained,2024-12,0,0,0,0,0,7.5,8.9,0.0,0.0,16.4,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-15708,2024-04-25,40,Europe,Startup/Individual,Basic,29.0,580.0,Organic Search,Credit Card,2024-04-25,2025-04-25,20,0,0,0,2025-12-14,Rare (1-2x/mo),17,15,3.0,7,0,-67.6,2,0,0,1,1,2025-03-25,Competitor Migration / Natural Attrition,2024-04,0,0,0,1,1,19.05,16.9,6.0,14.5,56.4,Medium Risk,Severe Inactivity,Churned Customer
CUST-15709,2025-01-18,61,North America,SMB,Pro,79.0,869.0,Paid Ads,Credit Card,2025-01-18,2026-01-18,11,1,0,1,2025-12-27,Weekly (3-5x/wk),4,23,24.7,4,0,-12.8,0,0,0,0,0,,Active / Retained,2025-01,0,0,0,0,0,7.5,3.2,0.0,25.0,35.7,Medium Risk,Low Feature Adoption / Downgrade,Loyal Customers
CUST-15710,2024-06-16,30,Latin America,Startup/Individual,Basic,29.0,522.0,Paid Ads,Credit Card,2024-06-16,2025-06-16,18,0,0,0,2025-12-30,Weekly (3-5x/wk),1,22,26.8,6,0,16.5,2,0,0,0,0,,Active / Retained,2024-06,0,0,0,0,0,0.0,0.0,0.0,14.5,14.5,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-15711,2025-10-22,39,Europe,Mid-Market,Pro,79.0,158.0,Content / Webinar,Credit Card,2025-10-22,2026-10-22,2,0,0,0,2025-12-26,Occasional (1-2x/wk),5,8,24.7,10,0,-12.2,2,0,0,0,0,,Active / Retained,2025-10,0,1,0,0,0,9.0,5.55,0.0,12.0,26.6,Low Risk,Low Feature Adoption / Downgrade,New Customers At-Risk
CUST-15712,2025-10-23,29,North America,SMB,Pro,79.0,158.0,Paid Ads,Credit Card,2025-10-23,2026-10-23,2,0,0,0,2025-12-29,Daily,2,35,12.0,9,0,1.2,1,0,0,0,0,,Active / Retained,2025-10,0,1,0,0,0,0.0,0.0,0.0,12.0,12.0,Low Risk,Healthy Customer / No Major Risk,New Customers At-Risk
CUST-15713,2025-08-24,45,Asia Pacific,Mid-Market,Pro,79.0,316.0,Paid Ads,Invoicing,2025-08-24,2026-08-24,4,0,0,0,2025-12-28,Weekly (3-5x/wk),3,42,27.6,10,1,12.2,3,0,0,0,0,,Active / Retained,2025-08,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-15714,2024-10-08,33,Asia Pacific,SMB,Basic,29.0,406.0,Direct Sales,Credit Card,2024-10-08,2025-10-08,14,0,0,0,2025-11-11,Dormant (30+ days),50,4,7.0,3,0,-64.5,1,0,0,0,1,2025-05-09,Competitor Migration / Natural Attrition,2024-10,0,0,0,0,1,25.0,18.625,0.0,17.0,60.6,High Risk,Severe Inactivity,Churned Customer
CUST-15715,2025-02-19,54,Latin America,SMB,Basic,29.0,290.0,Referral,Credit Card,2025-02-19,2026-02-19,10,0,0,0,2025-12-30,Daily,1,26,24.2,5,1,2.8,1,0,0,0,0,,Active / Retained,2025-02,0,0,0,0,0,0.0,0.0,0.0,2.5,2.5,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-15716,2025-08-01,41,North America,Enterprise,Enterprise,249.0,996.0,Paid Ads,Invoicing,2025-08-01,2026-08-01,4,0,0,0,2025-12-31,Weekly (3-5x/wk),0,18,21.0,8,0,-13.3,3,0,0,0,0,,Active / Retained,2025-08,1,0,0,0,0,0.0,3.325,0.0,14.5,17.8,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-15717,2024-10-19,38,Middle East & Africa,Mid-Market,Pro,79.0,1106.0,Organic Search,Credit Card,2024-10-19,2025-10-19,14,0,0,0,2025-12-28,Weekly (3-5x/wk),3,27,17.9,12,1,-24.4,3,0,0,0,0,,Active / Retained,2024-10,0,0,0,0,0,0.0,6.1,0.0,0.0,6.1,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-15718,2024-12-24,27,North America,SMB,Basic,29.0,348.0,Referral,Credit Card,2024-12-24,2025-12-24,12,1,1,0,2025-12-31,Daily,0,30,36.5,13,1,1.8,3,0,0,0,0,,Active / Retained,2024-12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-15719,2024-11-10,52,Europe,SMB,Basic,29.0,377.0,Paid Ads,Credit Card,2024-11-10,2025-11-10,13,0,0,0,2025-11-27,Dormant (30+ days),34,2,9.8,5,0,-50.4,2,0,0,1,1,2025-08-10,Competitor Migration / Natural Attrition,2024-11,0,0,0,1,1,25.0,17.6,6.0,14.5,63.1,High Risk,Severe Inactivity,Churned Customer
CUST-15720,2024-07-02,41,Europe,SMB,Basic,29.0,493.0,Referral,PayPal,2024-07-02,2025-07-02,17,0,0,0,2025-11-28,Dormant (30+ days),33,5,15.5,7,0,-44.6,2,0,0,1,1,2025-10-01,Competitor Migration / Natural Attrition,2024-07,0,0,0,1,1,25.0,13.65,6.0,14.5,59.2,Medium Risk,Severe Inactivity,Churned Customer
CUST-15721,2025-01-19,58,North America,Mid-Market,Pro,79.0,869.0,Paid Ads,ACH / Bank Transfer,2025-01-19,2026-01-19,11,1,1,0,2025-12-30,Weekly (3-5x/wk),1,18,15.7,13,1,20.9,1,0,0,0,0,,Active / Retained,2025-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-15722,2025-01-08,44,Europe,SMB,Basic,29.0,319.0,Direct Sales,ACH / Bank Transfer,2025-01-08,2026-01-08,11,0,0,0,2025-12-31,Daily,0,30,18.0,8,1,11.3,0,0,0,0,0,,Active / Retained,2025-01,0,0,0,0,0,0.0,0.0,0.0,2.5,2.5,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
CUST-15723,2025-01-17,46,Latin America,Enterprise,Enterprise,249.0,2739.0,Organic Search,Invoicing,2025-01-17,2026-01-17,11,0,0,0,2025-12-27,Weekly (3-5x/wk),4,41,24.8,8,1,-4.9,4,0,0,0,0,,Active / Retained,2025-01,1,0,0,0,0,7.5,1.225,0.0,2.5,11.2,Low Risk,Healthy Customer / No Major Risk,Champions
CUST-15724,2025-04-23,46,Europe,Startup/Individual,Basic,29.0,232.0,Organic Search,PayPal,2025-04-23,2026-04-23,8,1,1,0,2025-12-20,Occasional (1-2x/wk),11,36,14.9,10,1,-2.0,1,0,0,0,0,,Active / Retained,2025-04,0,0,0,0,0,16.8,0.5,0.0,0.0,17.3,Low Risk,Healthy Customer / No Major Risk,Loyal Customers
